0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
0.0205306690 0.0205306690 0.0205306690 0.0205306690 1.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690 0.0205306690
